image_file_name,pmcid,rexinthewild_question,rexinthewild_gt_text,rexinthewild_choices,rexinthewild_answer,topic
medhum-2012-010274f09.jpg,PMC3664391,Which abdominal feature is visible?,Rectus abdominis with tendinous inscriptions,"[A] Rectus abdominis with tendinous inscriptions
[B] Prominent linea alba indicating diastasis recti
[C] External oblique aponeurosis with transverse tendinous inscriptions
[D] Postoperative midline laparotomy scar
[E] Supra-umbilical epigastric hernia",A,Trunk & Extremities
medhum-2012-010274f09.jpg,PMC3664391,Which muscle is most prominently highlighted by the arms-down strongman stance?,Pectoralis major,"[A] Teres major
[B] Anterior deltoid
[C] Latissimus dorsi
[D] Pectoralis major
[E] Pectoralis minor",D,Trunk & Extremities
gr5.jpg,PMC6694939,Which anatomical area is the clinician’s monitoring hand contacting?,Right forearm,"[A] Right elbow
[B] Back of the left hand
[C] Left elbow
[D] Right forearm
[E] Left forearm",D,Trunk & Extremities
gr5.jpg,PMC6694939,Which manual therapy technique is being performed?,Strain-counterstrain (passive positioning at a tender point),"[A] Indirect myofascial release (positional easing)
[B] Muscle energy technique using post-isometric relaxation
[C] High-velocity, low-amplitude thrust (HVLA)
[D] Strain-counterstrain (passive positioning at a tender point)
[E] Ischemic compression of a myofascial trigger point",D,Trunk & Extremities
10-1055-s-0039-1687919_00099_09.jpg,PMC6664837,What lower-limb prostheses are visible?,Carbon-fiber running blades (C-shaped sprint feet),"[A] Carbon-fiber running blades (C-shaped sprint feet)
[B] Solid-ankle cushioned heel (SACH) feet on endoskeletal pylons
[C] Posterior leaf-spring ankle–foot orthoses (AFOs)
[D] Microprocessor-controlled hydraulic ankles with conventional prosthetic feet",A,Trunk & Extremities
10-1055-s-0039-1687919_00099_09.jpg,PMC6664837,Which combination of amputations is present?,Bilateral upper-limb and bilateral lower-limb amputations,"[A] Unilateral right lower-limb amputation only
[B] Left upper-limb amputation with bilateral lower-limb amputations
[C] Bilateral upper-limb and bilateral lower-limb amputations
[D] Bilateral lower-limb amputations with intact upper limbs
[E] Bilateral upper-limb amputations with unilateral right lower-limb amputation",C,Trunk & Extremities
jer-12-3-216f13.jpg,PMC4934967,Which cervical movement is shown?,Right lateral flexion,"[A] Cervical flexion with slight left rotation
[B] Right lateral flexion
[C] Left lateral flexion
[D] Right cervical rotation",B,Head & Neck
jer-12-3-216f13.jpg,PMC4934967,Which side’s upper trapezius is most stretched?,Patient's left upper trapezius (contralateral to the side-bend),"[A] Patient's right upper trapezius (ipsilateral to the side-bend)
[B] Both upper trapezii equally due to bilateral shoulder depression
[C] Patient's left upper trapezius (contralateral to the side-bend)
[D] Neither—this position primarily targets the levator scapulae rather than the upper trapezius",C,Head & Neck
agmr-22-088f1.jpg,PMC7387616,Which labeled part lies just anterior to the external auditory canal opening?,5 Tragus,"[A] 3 Concha
[B] 5 Tragus
[C] 2 Antihelix
[D] 6 Crus helix",B,Head & Neck
agmr-22-088f1.jpg,PMC7387616,Which labeled area is located behind the ear?,8,"[A] 6
[B] 8
[C] 7
[D] 2",B,Head & Neck
10-1055-s-0040-1702953-i1900161en-1.jpg,PMC7748930,Which leg is performing the eccentric lowering phase?,Left leg,"[A] Cannot be determined from this viewpoint
[B] Left leg
[C] Right leg
[D] Both legs are sharing the load",B,Trunk & Extremities
10-1055-s-0040-1702953-i1900161en-1.jpg,PMC7748930,This exercise version is most appropriate for which condition?,Non-insertional (mid-portion) Achilles tendinopathy,"[A] Retrocalcaneal bursitis
[B] Peroneal tendinopathy
[C] Posterior tibial tendinopathy
[D] Non-insertional (mid-portion) Achilles tendinopathy
[E] Insertional Achilles tendinopathy (enthesopathy)",D,Trunk & Extremities
TOORTHJ-9-450_F3.jpg,PMC4645924,Which device is strapped near the ankle to measure the angle?,A digital inclinometer strapped to the tibia,"[A] An inertial measurement unit (IMU) tilt sensor taped to the lower leg
[B] A digital inclinometer strapped to the tibia
[C] A handheld goniometer positioned at the lateral malleolus
[D] An electrogoniometer mounted across the knee joint line",B,Trunk & Extremities
TOORTHJ-9-450_F3.jpg,PMC4645924,What position is the subject in?,Supine with the test hip flexed to about 90°,"[A] Supine hooklying with both hips and knees flexed to 90°
[B] Supine with the test hip flexed to approximately 110° and the opposite leg extended
[C] Supine with the test hip flexed to about 90°
[D] Supine with both hips in neutral and the test knee extended
[E] Supine with the non-test hip flexed to about 90° and the test hip in neutral",C,Trunk & Extremities
JOCR-10-49-g009.jpg,PMC7857661,What degree of forearm rotation is shown?,Approximately 80–90° of supination (full),"[A] Approximately 60–70° of supination (near-full)
[B] Approximately 80–90° of supination (full)
[C] Neutral forearm position (0°, mid-prone)
[D] Mild pronation (10–15°)",B,Trunk & Extremities
JOCR-10-49-g009.jpg,PMC7857661,"In the demonstrated position, which direction are the thumbs pointing?",Laterally (away from the midline),"[A] Anterolaterally (forward and outward)
[B] Laterally (away from the midline)
[C] Medially (toward the midline)
[D] Superiorly (toward the ceiling)",B,Trunk & Extremities
IJWH-12-675-g0002.jpg,PMC7457575,Which term describes the facial appearance?,Moon facies,"[A] Mask-like facies
[B] Adenoid facies
[C] Myxedematous facies
[D] Moon facies
[E] Coarse facies",D,Head & Neck
IJWH-12-675-g0002.jpg,PMC7457575,Which statement about the neck is most accurate?,"No visible goiter, tracheostomy, or jugular venous distention","[A] No visible goiter, tracheostomy, or jugular venous distention
[B] Subtle right-sided thyroid enlargement producing anterior neck fullness
[C] Visible left supraclavicular node (Virchow sign)
[D] Midline tracheostomy stoma or scar visible just above the sternal notch
[E] Prominent external jugular venous distention bilaterally",A,Head & Neck
10-1055-s-0040-1714768_00172_02.jpg,PMC7775234,Which nasal contour feature is most evident on the view shown?,Elevated alar rim with improved dome contour,"[A] Medially displaced alar base with narrowed nostril and bulbous dome
[B] Elevated alar rim with improved dome contour
[C] Alar rim notching with minimal dome projection
[D] Inferior alar rim with widened lateral flare and flattened dome
[E] No appreciable alar rim elevation—nostril contour essentially unchanged",B,Head & Neck
10-1055-s-0040-1714768_00172_02.jpg,PMC7775234,What is the most accurate description of this image?,Basal view of mouth and nose,"[A] Basal view of mouth and nose
[B] Lateral view of ear with scar formation
[C] Basal view of face with thumbs placed in front of camera
[D] Dorsal view of tongue stuck out
[E] Lateral view of ear and fingers",A,Mouth & Jaws
ASJSM-4-085-g011.jpg,PMC3690728,"In subfigure b, which muscle is primarily stretched?",Rectus femoris,"[A] Sartorius
[B] Tensor fasciae latae
[C] Iliopsoas
[D] Rectus femoris",D,Trunk & Extremities
ASJSM-4-085-g011.jpg,PMC3690728,"In subfigure a, which side’s hip flexors are primarily being stretched?",The trailing limb—the side with the knee on the floor,"[A] Neither predominates—the position mainly stretches the forward hamstrings
[B] The trailing limb—the side with the knee on the floor
[C] The leading limb—the side with the foot forward
[D] Both hips equally if the pelvis is kept square",B,Trunk & Extremities
JCAS-4-138-g006.jpg,PMC3183721,Which best describes the skin and scar along the auricular folds?,"Mature, flat scar with normal to slightly increased pigmentation and no erythema","[A] Mild hypertrophic scar confined to the antihelical fold with faint erythema and slight elevation
[B] Bulky keloid extending beyond the helical rim onto the preauricular skin
[C] Atrophic, hypopigmented linear scar with peripheral telangiectasia along the scaphoid fossa
[D] No visible scar, uniformly pigmented skin without postoperative changes
[E] Mature, flat scar with normal to slightly increased pigmentation and no erythema",E,Head & Neck
JCAS-4-138-g006.jpg,PMC3183721,What is the appearance of the earlobe (lobule)?,Well-contoured lobule without notching or tethering,"[A] Subtle V-notching deformity at the inferior lobular border
[B] Well-contoured lobule without notching or tethering
[C] Shallow U-shaped notch of the lobule with mild asymmetry
[D] Lobule adherent/webbed to adjacent cheek skin
[E] Markedly edematous lobule with erythema and serous drainage",B,Head & Neck
LI-34-398-g001.jpg,PMC5504904,Which structure is most likely involved at the site of swelling shown?,Parotid gland (inferior pole/tail at angle of mandible),"[A] Temporomandibular joint capsular dislocation
[B] Parotid gland (inferior pole/tail at angle of mandible)
[C] Parotid gland (superior pole/preauricular region)
[D] Mastoid process (tip)
[E] Submandibular gland",B,Head & Neck
LI-34-398-g001.jpg,PMC5504904,What findings best describe the surface sign in this picture?,Elevation and outward displacement of the ear lobule with preauricular fullness,"[A] Tender, erythematous postauricular bogginess with loss of the retroauricular sulcus and the pinna pushed outward
[B] Elevation and outward displacement of the ear lobule with preauricular fullness
[C] Inferior and medial sagging of the ear lobule with swelling just below the angle of the mandible
[D] Smooth midline submental swelling under the chin with elevation of the oral floor and pouting of Wharton’s duct",B,Head & Neck
JCO-33-379-g004.jpg,PMC8772496,"In subfigure (b), which extraocular muscle and side are most likely affected?",Left superior oblique,"[A] Left inferior oblique
[B] Left superior oblique
[C] Left superior rectus
[D] Right superior oblique
[E] Right inferior oblique",B,Eyes
JCO-33-379-g004.jpg,PMC8772496,"In subfigure (b), the compensatory posture most likely reduces which vertical deviation seen in subfigure (a)?",Left hypertropia,"[A] Left hypotropia
[B] Right hypertropia
[C] Dissociated vertical deviation (left eye)
[D] Left hypertropia",D,Eyes
gr6.jpg,PMC6348242,Which eye has a wider palpebral fissure?,"Viewer's right, patient's left","[A] They appear equal
[B] Viewer's right, patient's left
[C] Viewer's left, patient's right
[D] Cannot be determined due to eyelid motion/tilt",B,Eyes
gr6.jpg,PMC6348242,"In the left eye, where is the corneal reflection relative to the pupil center?",Temporal and inferior,"[A] Temporal and superior
[B] Nasal and superior
[C] Centered (coincident)
[D] Temporal and inferior
[E] Nasal and inferior",D,Eyes
gr4.jpg,PMC4476192,Which ergonomic risk factor is most evident in the seated posture?,"Forward-leaned posture with sustained neck and trunk flexion on a low, backless bench","[A] Asymmetric side bend with head rotated due to reach to one side
[B] Neutral upright sitting with lumbar support and feet flat
[C] Forward-leaned posture with sustained neck and trunk flexion on a low, backless bench
[D] Reclined sitting with back and head supported against the wall",C,Trunk & Extremities
gr4.jpg,PMC4476192,Which single workstation change would most directly reduce neck and trunk flexion?,"Raise and slightly tilt the loom toward the workers so the active area is near eye level, enabling an upright posture","[A] Raise and slightly tilt the loom toward the workers so the active area is near eye level, enabling an upright posture
[B] Install bright, focused task lighting at the weaving area only
[C] Move the loom 5–8 cm closer to the bench without changing height or tilt
[D] Add adjustable backrests and lumbar cushions to the seats without altering loom position
[E] Replace the bench padding with thicker cushions only",A,Trunk & Extremities
HPR-10-147960-g009.jpg,PMC10679920,Which muscle group is most likely under increased tension in this posture?,Right upper trapezius and levator scapulae,"[A] Left sternocleidomastoid and anterior scalenes
[B] Right upper trapezius and levator scapulae
[C] Right cervical paraspinals and suboccipitals
[D] Left upper trapezius and levator scapulae
[E] No appreciable asymmetry—no specific muscle group under increased tension",B,Head & Neck
